Cancer Site,Year,Tumour Type,Tumour Type 2,Tumour Type 3,Basis of Diagnosis,Stage,Stage Detail,Stage Detail 2,Age,Region,Sex,Grade,Nodal Status,Incidence,Population,Incidence Rate,Incidence Rate LCI (95%),Incidence Rate UCI (95%),CT count,CT cohort,CT percentage,CT percentage LCI (95%),CT percentage UCI (95%),RT count,RT cohort,RT percentage,RT percentage LCI (95%),RT percentage UCI (95%),Surgery count,Surgery cohort,Surgery percentage,Surgery percentage LCI (95%),Surgery percentage UCI (95%),CT only count,CT only cohort,CT only percentage,CT only percentage LCI (95%),CT only percentage UCI (95%),RT only count,RT only cohort,RT only percentage,RT only percentage LCI (95%),RT only percentage UCI (95%),Surgery only count,Surgery only cohort,Surgery only percentage,Surgery only percentage LCI (95%),Surgery only percentage UCI (95%),CT and RT count,CT and RT cohort,CT and RT percentage,CT and RT percentage LCI (95%),CT and RT percentage UCI (95%),Surgery and CT count,Surgery and CT cohort,Surgery and CT percentage,Surgery and CT percentage LCI (95%),Surgery and CT percentage UCI (95%),Surgery and RT count,Surgery and RT cohort,Surgery and RT percentage,Surgery and RT percentage LCI (95%),Surgery and RT percentage UCI (95%),Surgery and CT and RT count,Surgery and CT and RT cohort,Surgery and CT and RT percentage,Surgery and CT and RT percentage LCI (95%),Surgery and CT and RT percentage UCI (95%),Other care count,Other care cohort,Other care percentage,Other care percentage LCI (95%),Other care percentage UCI (95%),Initial cohort size,Survival cohort size,Net survival 03m,Net survival 03m LCI,Net survival 03m UCI,Crude survival 03m,Crude survival 03m LCI,Crude survival 03m UCI,Net survival 06m,Net survival 06m LCI,Net survival 06m UCI,Crude survival 06m,Crude survival 06m LCI,Crude survival 06m UCI,Net survival 09m,Net survival 09m LCI,Net survival 09m UCI,Crude survival 09m,Crude survival 09m LCI,Crude survival 09m UCI,Net survival 12m,Net survival 12m LCI,Net survival 12m UCI,Crude survival 12m,Crude survival 12m LCI,Crude survival 12m UCI,Net survival 24m,Net survival 24m LCI,Net survival 24m UCI,Crude survival 24m,Crude survival 24m LCI,Crude survival 24m UCI,Net survival 36m,Net survival 36m LCI,Net survival 36m UCI,Crude survival 36m,Crude survival 36m LCI,Crude survival 36m UCI,Net survival 48m,Net survival 48m LCI,Net survival 48m UCI,Crude survival 48m,Crude survival 48m LCI,Crude survival 48m UCI,Net survival 60m,Net survival 60m LCI,Net survival 60m UCI,Crude survival 60m,Crude survival 60m LCI,Crude survival 60m UCI,Routes Population,Screening,Screening percentage,Screening LCI,Screening UCI,Two Week Wait,Two Week Wait percentage,Two Week Wait LCI,Two Week Wait UCI,GP Referral,GP Referral percentage,GP Referral LCI,GP Referral UCI,Other Outpatient,Other Outpatient percentage,Other Outpatient LCI,Other Outpatient UCI,Inpatient Elective,Inpatient Elective percentage,Inpatient Elective LCI,Inpatient Elective UCI,Emergency Presentation,Emergency Presentation percentage,Emergency Presentation LCI,Emergency Presentation UCI,DCO,DCO percentage,DCO LCI,DCO UCI,Unknown Route,Unknown Route percentage,Unknown Route LCI,Unknown Route UCI,Route not classified,Route not classified percentage,Route not classified LCI,Route not classified UCI
Sarcoma,2014,Soft tissue sarcoma,Rhabdomyosarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,113,54316618,0.208,0.171,0.25,79,113,69.912,60.915,77.599,54,113,47.788,38.803,56.918,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,113,0,0,0,3.288,12,10.619,6.18,17.649,27,23.894,16.972,32.532,18,15.929,10.32,23.779,6,5.31,2.456,11.102,43,38.053,29.634,47.258,0,0,0,3.288,6,5.31,2.456,11.102,1,0.885,0.156,4.843
Sarcoma,2015,Soft tissue sarcoma,Rhabdomyosarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,125,54786327,0.228,0.19,0.272,102,125,81.6,73.901,87.415,53,125,42.4,34.09,51.163,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,125,0,0,0,2.982,14,11.2,6.79,17.924,35,28,20.875,36.437,23,18.4,12.585,26.099,7,5.6,2.739,11.109,43,34.4,26.649,43.081,0,0,0,2.982,2,1.6,0.44,5.646,1,0.8,0.141,4.392
Sarcoma,2016,Soft tissue sarcoma,Rhabdomyosarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,120,55268067,0.217,0.18,0.26,87,120,72.5,63.907,79.697,55,120,45.833,37.186,54.739,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,120,0,0,0,3.102,26,21.667,15.237,29.854,23,19.167,13.125,27.121,14,11.667,7.078,18.633,6,5,2.311,10.48,46,38.333,30.125,47.266,0,0,0,3.102,3,2.5,0.854,7.093,2,1.667,0.458,5.874
Sarcoma,2017,Soft tissue sarcoma,Rhabdomyosarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,106,55619430,0.191,0.156,0.231,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,106,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,Soft tissue sarcoma,Rhabdomyosarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,333,162968762,0.204,0.183,0.228,260,333,78.078,73.328,82.188,158,333,47.447,42.144,52.809,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,333,0,0,0,1.14,37,11.111,8.169,14.94,93,27.928,23.382,32.977,55,16.517,12.915,20.882,18,5.405,3.446,8.382,118,35.435,30.491,40.712,0,0,0,1.14,9,2.703,1.428,5.056,3,0.901,0.307,2.615
Sarcoma,2014-2016,Soft tissue sarcoma,Rhabdomyosarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,358,164371012,0.218,0.196,0.242,268,358,74.86,70.119,79.074,162,358,45.251,40.173,50.431,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,358,0,0,0,1.062,52,14.525,11.252,18.552,85,23.743,19.629,28.415,55,15.363,11.997,19.464,19,5.307,3.424,8.14,132,36.872,32.038,41.984,0,0,0,1.062,11,3.073,1.724,5.417,4,1.117,0.435,2.837
Sarcoma,2015-2017,Soft tissue sarcoma,Rhabdomyosarcoma,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,351,165673824,0.212,0.19,0.235,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,351,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,188,53865817,0.349,0.301,0.403,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,188,0,0,0,2.002,5,2.66,1.141,6.074,108,57.447,50.3,64.296,39,20.745,15.563,27.098,4,2.128,0.83,5.342,11,5.851,3.298,10.172,0,0,0,2.002,18,9.574,6.142,14.626,3,1.596,0.544,4.586
Sarcoma,2014,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,142,54316618,0.261,0.22,0.308,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,142,0,0,0,2.634,11,7.746,4.38,13.339,72,50.704,42.572,58.8,32,22.535,16.439,30.078,6,4.225,1.951,8.911,8,5.634,2.882,10.723,0,0,0,2.634,9,6.338,3.37,11.606,4,2.817,1.101,7.019
Sarcoma,2015,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,149,54786327,0.272,0.23,0.319,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,149,0,0,0,2.513,10,6.711,3.686,11.913,84,56.376,48.352,64.079,32,21.477,15.644,28.743,3,2.013,0.687,5.752,9,6.04,3.21,11.08,0,0,0,2.513,9,6.04,3.21,11.08,2,1.342,0.369,4.762
Sarcoma,2016,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,215,55268067,0.389,0.339,0.445,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,215,0,0,0,1.755,10,4.651,2.546,8.349,110,51.163,44.52,57.765,39,18.14,13.563,23.835,1,0.465,0.082,2.587,16,7.442,4.632,11.745,0,0,0,1.755,7,3.256,1.586,6.567,32,14.884,10.744,20.256
Sarcoma,2017,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,262,55619430,0.471,0.416,0.532,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,262,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,479,162968762,0.294,0.268,0.321,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,479,0,0,0,0.796,26,5.428,3.731,7.834,264,55.115,50.638,59.511,103,21.503,18.058,25.401,13,2.714,1.593,4.588,28,5.846,4.075,8.319,0,0,0,0.796,36,7.516,5.478,10.229,9,1.879,0.992,3.532
Sarcoma,2014-2016,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,506,164371012,0.308,0.282,0.336,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,506,0,0,0,0.753,31,6.126,4.349,8.565,266,52.569,48.215,56.884,103,20.356,17.077,24.081,10,1.976,1.077,3.599,33,6.522,4.681,9.017,0,0,0,0.753,25,4.941,3.369,7.192,38,7.51,5.52,10.14
Sarcoma,2015-2017,Soft tissue sarcoma,Soft tissue tumours of intermediate behaviour,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,626,165673824,0.378,0.349,0.409,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.d,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,626,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,90,53865817,0.167,0.134,0.205,32,90,35.556,26.444,45.85,55,90,61.111,50.782,70.53,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,90,0,0,0,4.094,22,24.444,16.733,34.248,40,44.444,34.616,54.728,18,20,13.042,29.414,1,1.111,0.196,6.028,4,4.444,1.742,10.877,0,0,0,4.094,5,5.556,2.396,12.354,0,0,0,4.094
Sarcoma,2014,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,67,54316618,0.123,0.096,0.157,32,67,47.761,36.25,59.515,42,67,62.687,50.715,73.282,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,67,0,0,0,5.423,11,16.418,9.423,27.055,27,40.299,29.39,52.259,16,23.881,15.268,35.326,0,0,0,5.423,10,14.925,8.314,25.34,0,0,0,5.423,3,4.478,1.534,12.358,0,0,0,5.423
Sarcoma,2015,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,72,54786327,0.131,0.103,0.166,26,72,36.111,25.982,47.648,44,72,61.111,49.562,71.534,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,72,0,0,0,5.065,14,19.444,11.951,30.033,25,34.722,24.753,46.239,20,27.778,18.76,39.046,1,1.389,0.246,7.457,6,8.333,3.875,17.012,0,0,0,5.065,6,8.333,3.875,17.012,0,0,0,5.065
Sarcoma,2016,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,82,55268067,0.148,0.118,0.184,40,82,48.78,38.261,59.409,51,82,62.195,51.377,71.922,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,82,0,0,0,4.475,24,29.268,20.526,39.866,23,28.049,19.477,38.585,20,24.39,16.38,34.693,2,2.439,0.671,8.463,4,4.878,1.913,11.881,0,0,0,4.475,6,7.317,3.396,15.058,3,3.659,1.252,10.213
Sarcoma,2017,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,86,55619430,0.155,0.124,0.191,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,86,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a,.a
Sarcoma,2013-2015,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,229,162968762,0.141,0.123,0.16,90,229,39.301,33.202,45.754,141,229,61.572,55.13,67.632,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,229,0,0,0,1.65,47,20.524,15.8,26.221,92,40.175,34.038,46.636,54,23.581,18.547,29.487,2,0.873,0.24,3.128,20,8.734,5.725,13.104,0,0,0,1.65,14,6.114,3.676,9.999,0,0,0,1.65
Sarcoma,2014-2016,Soft tissue sarcoma,Synovial,All,Not split by Basis of Diagnosis,All stages,Not split by Stage Detail,Not split by Stage Detail 2,All ages,All England,Persons,Not split by grade,Not split by nodal status,221,164371012,0.134,0.117,0.153,98,221,44.344,37.946,50.935,137,221,61.991,55.438,68.134,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.m,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,.j,221,0,0,0,1.709,49,22.172,17.197,28.098,75,33.937,28.016,40.406,56,25.339,20.06,31.462,3,1.357,0.463,3.914,20,9.05,5.935,13.564,0,0,0,1.709,15,6.787,4.156,10.895,3,1.357,0.463,3.914
